candle_begin_time,close,每次投入资金,累计投入资金,每次买币数量,累计买币数量,平均持有成本,币市值
2013-06-22,100.23,100,8400,0.9957098673051981,72.340626344195,116.11732472474039,7250.700978478665
2013-06-23,100.4,100,8500,0.99402390438247,73.33465024857747,115.90700945853193,7362.798884957179
2013-06-24,98.68,100,8600,1.0113498175922173,74.3460000661697,115.6753556660183,7336.463286529626
2013-06-25,97.58,100,8700,1.0227505636400902,75.36875062980978,115.4324561213966,7354.482686456839
2013-06-26,98.69,100,8800,1.0112473401560442,76.37999796996583,115.21340971310761,7537.941999655927
2013-06-27,96.31,100,8900,1.0362371508669919,77.41623512083282,114.96296592192452,7455.957604487409
2013-06-28,89.79,100,9000,1.1114823477001892,78.52771746853301,114.60921430202535,7051.003751499579
2013-06-29,88.8,100,9100,1.1238738738738738,79.65159134240689,114.24756048979421,7073.061311205732
2013-06-30,89.55,100,9200,1.1144611948632048,80.7660525372701,113.90924418095823,7232.600004712537
2013-07-01,83.5,100,9300,1.1952095808383232,81.96126211810842,113.46823803906832,6843.765386862054
2013-07-02,87.68,100,9400,1.138229927007299,83.09949204511572,113.11741827370768,7286.163462515748
2013-07-03,77.402,100,9500,1.289372367639079,84.3888644127548,112.57409453378236,6531.866883276047
2013-07-04,79.4,100,9600,1.2569269521410578,85.64579136489586,112.08957085934298,6800.275834372732
2013-07-05,67.0,100,9700,1.4895522388059703,87.13534360370183,111.32107361757059,5838.068021448023
2013-07-06,66.12,100,9800,1.5093768905021172,88.64472049420394,110.55367928697768,5861.188919076765
2013-07-07,73.98,100,9900,1.3490132468234657,89.9937337410274,110.00765929424564,6657.736422161207
2013-07-08,74.35,100,10000,1.3422999327505043,91.3360336737779,109.48581406235235,6790.834103645387
2013-07-09,74.98,100,10100,1.3310216057615363,92.66705527953944,108.99234867809643,6948.175804859868
2013-07-10,86.12,100,10200,1.1588481189038549,93.8259033984433,108.71198283787835,8080.286800673937
2013-07-11,88.0,100,10300,1.1340909090909093,94.95999430753422,108.46672933280482,8356.47949906301
2013-07-12,90.2,100,10400,1.106430155210643,96.06642446274486,108.25842700155019,8665.191486539587
2013-07-13,91.6,100,10500,1.089519650655022,97.15594411339988,108.07367573665341,8899.484480787429
2013-07-14,90.07,100,10600,1.1080270900410794,98.26397120344096,107.87270115568883,8850.635886293927
2013-07-15,93.94,100,10700,1.0623802427081115,99.32635144614908,107.72569257012454,9330.717454851245
2013-07-16,91.6,100,10800,1.089519650655022,100.4158710968041,107.55271932649428,9198.093792467254
2013-07-17,91.48,100,10900,1.0909488412767818,101.50681993808088,107.38194740657815,9285.84388793564
2013-07-18,85.27,100,11000,1.1703999061803683,102.67721984426124,107.13184498649828,8755.286536120157
2013-07-19,86.53,100,11100,1.1533572171501214,103.83057706141136,106.9049244851526,8984.459833123925
2013-07-20,85.0,100,11200,1.1741176470588235,105.00469470847018,106.66189765224425,8925.399050219965
2013-07-21,85.79,100,11300,1.1633057465905117,106.16800045506069,106.43508356157766,9108.152759039658
2013-07-22,85.6,100,11400,1.1658878504672898,107.33388830552798,106.21063095701594,9187.780838953195
2013-07-23,86.95,100,11500,1.1477860839562966,108.48167438948427,106.00868823900416,9432.481588165658
2013-07-24,88.36,100,11600,1.1294703485740154,109.61114473805829,105.82865481170678,9685.24074905483
2013-07-25,90.24,100,11700,1.1059397163120568,110.71708445437034,105.67474800893898,9991.109701162379
2013-07-26,89.95,100,11800,1.1095052807115064,111.82658973508184,105.52052090611278,10058.801746670611
2013-07-27,88.02,100,11900,1.1338332197227903,112.96042295480463,105.34663104759426,9942.776428481902
2013-07-28,92.46,100,12000,1.0793856802941815,114.03980863509881,105.22641298353318,10544.120706401234
2013-07-29,93.37,100,12100,1.0688658027203597,115.10867443781916,105.11805525600357,10747.696932259176
2013-07-30,96.5,100,12200,1.0341968911917097,116.14287132901087,105.043037600127,11207.78708324955
2013-07-31,98.18,100,12300,1.016500305561214,117.15937163457208,104.98519946286946,11502.707107082288
2013-08-01,96.55,100,12400,1.0336613153806318,118.19303294995271,104.91312127721282,11411.537331317933
2013-08-02,95.85,100,12500,1.041210224308816,119.23424317426152,104.83565515429304,11428.602208252965
2013-08-03,95.49,100,12600,1.0451356162949,120.27937879055642,104.75611136918569,11485.477880710232
2013-08-04,96.38,100,12700,1.0354845403610708,121.31486333091749,104.6862655679501,11692.326527833828
2013-08-05,97.4,100,12800,1.0246406570841888,122.33950398800168,104.6268750709938,11915.867688431365
2013-08-06,97.8,100,12900,1.0204498977505112,123.35995388575219,104.57202352675264,12064.603490026564
2013-08-07,97.0,100,13000,1.0288659793814432,124.38881986513363,104.51100037845057,12065.715526917962
2013-08-08,94.25,100,13100,1.0588859416445624,125.44770580677819,104.4259830480868,11823.446272288844
2013-08-09,92.28,100,13200,1.081491114000867,126.52919692077906,104.32374757159508,11676.114291849492
2013-08-10,93.51,100,13300,1.0672655330980643,127.59646245387712,104.23486469938469,11931.545204062051
2013-08-11,94.0,100,13400,1.0617021276595744,128.6581645815367,104.15195991318369,12093.86747066445
2013-08-12,95.35,100,13500,1.0466701625589931,129.7048347440957,104.08247330668246,12367.355992849525
2013-08-13,98.15,100,13600,1.0168110035659703,130.72164574766168,104.03785786366811,12830.329530132994
2013-08-14,99.16,100,13700,1.0064542154094394,131.72809996307112,104.00210740032446,13062.158392338131
2013-08-15,98.08,100,13800,1.017536704730832,132.74563666780196,103.95821924101895,13019.692044378016
2013-08-16,98.3,100,13900,1.0152594099694812,133.76089607777143,103.91676796123019,13148.696084444931
2013-08-17,99.4,100,14000,1.0040241448692153,134.76492022264065,103.88460125135728,13395.633070130481
2013-08-18,99.25,100,14100,1.0055415617128463,135.7704617843535,103.8517495977532,13475.218332097085
2013-08-19,102.6,100,14200,0.9727095516569201,136.74317133601042,103.84430799185745,14029.849379074669
2013-08-20,104.94,100,14300,0.9510196302649133,137.69419096627533,103.8533281589375,14449.628400000933
2013-08-21,110.43,100,14400,0.9037399257448157,138.59793089202014,103.8976549456489,15305.369508405785
2013-08-22,109.14,100,14500,0.9144218435037567,139.5123527355239,103.93344901499806,15226.37817755508
2013-08-23,107.89,100,14600,0.9250162202243025,140.4373689557482,103.96093367856,15151.787736635675
2013-08-24,108.3,100,14700,0.9215143120960296,141.35888326784425,103.99063476008584,15309.167057907533
2013-08-25,113.11,100,14800,0.8823269383785696,142.24121020622283,104.04860854700829,16088.903286425864
2013-08-26,112.45,100,14900,0.8875055580257891,143.12871576424862,104.10210082889455,16094.824087689758
2013-08-27,117.7,100,15000,0.8479184367034834,143.9766342009521,104.18357175278936,16946.049845452064
2013-08-28,118.0,100,15100,0.8457627118644068,144.82239691281652,104.2656406874017,17089.04283571235
2013-08-29,118.5,100,15200,0.8421940928270042,145.66459100564353,104.3493130009276,17261.25403416876
2013-08-30,125.0,100,15300,0.7984,146.46299100564352,104.46324969159247,18307.873875705438
2013-08-31,127.8,100,15400,0.7809076682316118,147.24389867387512,104.58837438221376,18817.77025052124
2013-09-01,130.41,100,15500,0.7652787362932291,148.00917741016835,104.72323589128425,19301.876826060055
2013-09-02,129.45,100,15600,0.7709540363074547,148.7801314464758,104.85271015916636,19259.58801574629
2013-09-03,129.18,100,15700,0.7725654126025701,149.55269685907837,104.97971838511152,19319.217380255745
2013-09-04,122.24,100,15800,0.8164267015706806,150.36912356064906,105.07476286265188,18381.12166405374
2013-09-05,122.63,100,15900,0.8138302209899698,151.18295378163901,105.1705870422743,18539.565622242393
2013-09-06,116.82,100,16000,0.8543057695600069,152.037259551199,105.23736120494826,17760.99266077107
2013-09-07,119.76,100,16100,0.8333333333333333,152.87059288453236,105.31783579959556,18307.782203851595
2013-09-08,117.98,100,16200,0.8459060857772503,153.7164989703096,105.3888171310032,18135.472548517126
2013-09-09,121.5,100,16300,0.8213991769547325,154.53789814726434,105.47574540238139,18776.354624892618
2013-09-10,122.07,100,16400,0.8175636929630541,155.3554618402274,105.56436063294828,18964.24122683656
2013-09-11,126.34,100,16500,0.7899319297134715,156.14539376994088,105.67074443649948,19727.409048894333
2013-09-12,126.63,100,16600,0.7881228776751165,156.933516647616,105.77727661117937,19872.49121308761
2013-09-13,127.18,100,16700,0.7847145777637994,157.71823122537978,105.88503225182417,20058.604647243803
2013-09-14,124.5,100,16800,0.8016064257028113,158.51983765108258,105.98042648124847,19735.71978755978
2013-09-15,125.06,100,16900,0.7980169518631057,159.3178546029457,106.0772506767583,19924.290896644387
2013-09-16,125.68,100,17000,0.7940802036919159,160.1119348066376,106.17572025802069,20122.867966498216
2013-09-17,127.13,100,17100,0.785023204593723,160.89695801123133,106.27920012512817,20454.83027196784
2013-09-18,126.9,100,17200,0.7864460204885736,161.6834040317199,106.38073896950867,20517.623971625257
2013-09-19,124.38,100,17300,0.8023798038269819,162.4857838355469,106.47085296710918,20209.981793465322
2013-09-20,122.91,100,17400,0.8119762427792694,163.29776007832618,106.5538191807043,20070.92769122707
2013-09-21,123.64,100,17500,0.8071821417017147,164.10494222002788,106.6390796234304,20289.935056084247
2013-09-22,122.97,100,17600,0.811580060177279,164.91652228020516,106.7206593775748,20279.784744796827
2013-09-23,122.75,100,17700,0.8130346232179226,165.7295569034231,106.80050276315204,20343.303109895183
2013-09-24,124.09,100,17800,0.8042549762269321,166.53381187965002,106.88520126389488,20665.180716145773
2013-09-25,123.75,100,17900,0.8064646464646464,167.34027652611465,106.96767312444697,20708.35922010669
2013-09-26,125.02,100,18000,0.7982722764357704,168.13854880255042,107.05456974734497,21020.681371294853
2013-09-27,126.48,100,18100,0.7890575585072739,168.92760636105768,107.1464894927472,21365.963652546576
2013-09-28,127.0,100,18200,0.7858267716535433,169.71343313271123,107.23959597098069,21553.606007854327
2013-09-29,126.76,100,18300,0.7873146102871569,170.50074774299839,107.33090758982604,21612.674783902476
2013-09-30,125.95,100,18400,0.7923779277491068,171.2931256707475,107.41820448397745,21574.369178230645
2013-10-01,127.49,100,18500,0.7828064946270296,172.07593216537452,107.51067721789514,21937.960591763596
2013-10-02,103.85,100,18600,0.9610014443909485,173.03693360976547,107.49150260572056,17969.88555537414
2013-10-03,117.87,100,18700,0.846695512004751,173.8836291217702,107.54318905378058,20495.663364583055
2013-10-04,121.94,100,18800,0.8184352960472363,174.70206441781744,107.61177930352284,21303.16973510866
2013-10-05,121.62,100,18900,0.8205887189606972,175.52265313677813,107.67840881069607,21347.065074494956
2013-10-06,122.49,100,19000,0.8147603886031513,176.3374135253813,107.74797940010171,21599.569782723953
2013-10-07,123.48,100,19100,0.8082280531260123,177.1456415785073,107.82088585304128,21873.943822114084
2013-10-08,124.11,100,19200,0.8041253726532914,177.9497669511606,107.89561756082298,22085.34557630854
2013-10-09,126.00071000000001,100,19300,0.7920590288737261,178.74182598003432,107.97696562726081,22521.596980180773
2013-10-10,126.1,100,19400,0.7914353687549565,179.53326134878927,108.05797128761861,22639.144256082327
2013-10-11,126.9,100,19500,0.7864460204885736,180.31970736927784,108.14125801605162,22882.570865161357
2013-10-12,127.8,100,19600,0.7809076682316118,181.10061503750944,108.22713106711682,23144.658601793708
2013-10-13,132.86,100,19700,0.7511666415776005,181.85178167908705,108.32998070244092,24160.827713883507
2013-10-14,135.4,100,19800,0.7370753323485967,182.58885701143566,108.44035240748515,24722.53123934839
2013-10-15,144.39,100,19900,0.6911835999722973,183.28004061140797,108.57701653499828,26463.805063881195
2013-10-16,137.56,100,20000,0.7255015993021228,184.0055422107101,108.69237828226618,25311.802386505282
2013-10-17,143.94,100,20100,0.6933444490760039,184.6988866597861,108.82577780246203,26585.557745809612
2013-10-18,153.0,100,20200,0.6522875816993464,185.35117424148544,108.98231469352527,28358.72965894727
2013-10-19,166.5,100,20300,0.5993993993993995,185.95057364088484,109.16879470995431,30960.770511207327
2013-10-20,166.89,100,20400,0.597998681766433,186.54857232265127,109.35489747258158,31133.091234927266
2013-10-21,180.37,100,20500,0.5533070909796529,187.1018794136309,109.56597584292633,33747.56598983661
2013-10-22,191.75,100,20600,0.5204693611473272,187.62234877477823,109.79502247212686,35976.58537756372
2013-10-23,203.99,100,20700,0.4892396686112064,188.11158844338945,110.04106749239155,38372.882926567014
2013-10-24,193.72,100,20800,0.5151765434647946,188.62676498685425,110.27067129868654,36540.77691325341
2013-10-25,187.5,100,20900,0.5322666666666667,189.1590316535209,110.48904097945554,35467.31843503517
2013-10-26,179.55,100,21000,0.55583402951824,189.71486568303916,110.69243269046278,34063.30413338968
2013-10-27,196.7,100,21100,0.5073716319267921,190.22223731496595,110.92288839534079,37416.7140798538
2013-10-28,196.01,100,21200,0.5091576960359165,190.73139501100187,111.1510771405889,37385.26073610647
2013-10-29,204.69,100,21300,0.48756656407249993,191.21896157507436,111.3906268737759,39140.60924480197
2013-10-30,198.74,100,21400,0.5021636308745094,191.72112520594888,111.62045902355253,38102.65642343028
2013-10-31,202.52,100,21500,0.49279083547303965,192.21391604142192,111.85454436798827,38927.16227670877
2013-11-01,201.754999,100,21600,0.49465936653197873,192.7085754079539,112.08634568686908,38879.918438723165
2013-11-02,204.94,100,21700,0.486971796623402,193.1955472045773,112.32142931856283,39593.495444106076
2013-11-03,213.8975,100,21800,0.46657861826342056,193.66212582284072,112.56718321858307,41423.84455819108
2013-11-04,226.50499989999997,100,21900,0.44060837528558244,194.1027341981263,112.82684960865122,43965.23979013632
2013-11-05,242.88,100,22000,0.4109025032938076,194.51363670142013,113.10261004358354,47243.47208204092
2013-11-06,263.24,100,22100,0.37912171402522415,194.89275841544534,113.39569607245379,51303.569725281835
2013-11-07,291.0,100,22200,0.3429553264604811,195.2357137419058,113.70870408140365,56813.592698894594
2013-11-08,333.9,100,22300,0.29889188379754417,195.53460562570336,114.04630872699408,65289.00481842235
2013-11-09,338.22941000000003,100,22400,0.2950660026873476,195.8296716283907,114.38511750408576,66235.35429536433
2013-11-10,325.0,100,22500,0.3070769230769231,196.13674855146763,114.71588147641718,63744.44327922698
2013-11-11,344.27,100,22600,0.2898887501089262,196.42663730157656,115.05567834622096,67623.79842381376
2013-11-12,354.96,100,22700,0.28115844038764937,196.70779574196422,115.39959519335586,69823.39917656762
2013-11-13,399.9,100,22800,0.24956239059764943,196.95735813256186,115.76109781414966,78763.24751721148
2013-11-14,413.53499,100,22900,0.2413338711677094,197.19869200372958,116.1265308979174,81548.55912577538
2013-11-15,412.0,100,23000,0.24223300970873787,197.44092501343832,116.49054013718059,81345.6611055366
2013-11-16,434.52,100,23100,0.2296787259504741,197.67060373938878,116.86107879983666,85891.83073683921
2013-11-17,492.0,100,23200,0.20284552845528456,197.87344926784405,117.2466547980178,97353.73703977927
2013-11-18,689.0,100,23300,0.1448476052249637,198.018296873069,117.665894353871,136434.60654554455
2013-11-19,537.0,100,23400,0.18584729981378026,198.2041441728828,118.06009454368139,106435.62542083806
2013-11-20,599.12,100,23500,0.1665776472159167,198.3707218200987,118.4650627087601,118847.86685685754
2013-11-21,730.0,100,23600,0.13671232876712328,198.50743414886583,118.88723513650251,144910.42692867207
2013-11-22,806.3,100,23700,0.12377526975071314,198.63120941861655,119.31659717205919,160156.34415423052
2013-11-23,847.666666,100,23800,0.11773495880278015,198.74894437741932,119.74906369718568,168472.85505142648
2013-11-24,815.0,100,23900,0.12245398773006134,198.8713983651494,120.17816637522212,162080.18966759674
2013-11-25,818.98,100,24000,0.12185889765317835,198.99325726280256,120.607101618042,162971.49783309005
2013-11-26,952.0,100,24100,0.10483193277310925,199.09808919557565,121.04586285771119,189541.38091418802
2013-11-27,963.0,100,24200,0.10363447559709242,199.20172367117274,121.48489257024474,191831.25989533935
2013-11-28,1016.1,100,24300,0.09821867926385197,199.2999423504366,121.92677887117696,202508.67142227862
2013-11-29,1132.0,100,24400,0.0881625441696113,199.38810489460622,122.37440148647534,225707.33474069423
2013-11-30,1119.52,100,24500,0.08914534800628841,199.4772502426125,122.82102330066252,223318.77119160956
2013-12-01,955.0,100,24600,0.10450261780104712,199.58175286041356,123.25776102991296,190600.57398169494
2013-12-02,1037.07,100,24700,0.09623265546202282,199.67798551587558,123.69916461339803,207080.04843894907
2013-12-03,1055.0,100,24800,0.09459715639810426,199.77258267227367,124.1411592534914,210760.07471924872
2013-12-04,1138.5,100,24900,0.08765920070267896,199.86024187297636,124.58706027097426,227540.88537238358
2013-12-05,1023.87,100,25000,0.09747331204156777,199.95771518501792,125.02643359806282,204730.70584648428
2013-12-06,820.0,100,25100,0.12170731707317073,200.0794225020911,125.45018216322407,164065.1264517147
2013-12-07,693.0,100,25200,0.144011544011544,200.22343404610262,125.85939363220366,138754.83979394913
2013-12-08,784.9,100,25300,0.12714995540833227,200.35058400151095,126.27864363903825,157255.17338278593
2013-12-09,899.01,100,25400,0.11101100098997786,200.46159500250093,126.70756211274839,180216.97852319837
2013-12-10,983.0,100,25500,0.10152594099694813,200.56312094349786,127.1420183333894,197153.5478874584
2013-12-11,879.3,100,25600,0.11349937450244513,200.67662031800032,127.56842306509448,176454.95224561766
2013-12-12,873.0,100,25700,0.1143184421534937,200.7909387601538,127.99382361919643,175290.48953761428
2013-12-13,885.02,100,25800,0.11276581320196154,200.90370457335578,128.41973250214343,177803.79662151134
2013-12-14,850.78,100,25900,0.11730412092432826,201.0210086942801,128.8422546888601,171024.65377691961
2013-12-15,859.71,100,26000,0.11608565679124355,201.13709435107137,129.26506711198053,172919.57138455956
2013-12-16,690.0,100,26100,0.1446376811594203,201.2817320322308,129.6689954745653,138884.39510223924
2013-12-17,675.0,100,26200,0.14785185185185185,201.42958388408263,130.07026820388708,135964.96912175577
2013-12-18,520.01,100,26300,0.19191938616565066,201.62150327024827,130.4424358187041,104845.1979155618
2013-12-19,684.99,100,26400,0.14569555759938102,201.76719882784764,130.8438643811727,138208.51352508736
2013-12-20,609.01,100,26500,0.1638725144086304,201.93107134225627,131.23289954265985,122978.04175814749
2013-12-21,595.03,100,26600,0.1677226358334874,202.09879397808976,131.61879631445896,120254.84538078275
2013-12-22,614.999,100,26700,0.16227668662875874,202.26107066471852,132.00760735742227,124390.35619773123
2013-12-23,654.76,100,26800,0.15242226159203373,202.41349292631054,132.4022406438915,132532.2586284311
2013-12-24,651.83,100,26900,0.1531074053050642,202.5666003316156,132.7958308821041,132038.987094157
2013-12-25,679.5,100,27000,0.1468727005150846,202.71347303213068,133.19292297715415,137743.8049253328
2013-12-26,757.3889,100,27100,0.13176850096429985,202.845241533095,133.599387371276,153632.73435498515
2013-12-27,720.61,100,27200,0.13849377610635433,202.98373530920134,134.00088415245068,146272.1095011636
2013-12-28,712.2,100,27300,0.14012917719741647,203.12386448639876,134.40075132987644,144664.8162872132
2013-12-29,728.3,100,27400,0.13703144308664014,203.2608959294854,134.8021215527138,148034.91050544422
2013-12-30,736.5,100,27500,0.13550577053632043,203.39640170002173,135.20396511516586,149801.449852066
2013-12-31,729.99,100,27600,0.13671420156440497,203.53311590158614,135.6044684804283,148577.13927699887
2014-01-01,754.22,100,27700,0.1323221341253215,203.66543803571147,136.00736711715896,153608.54667529432
2014-01-02,784.34,100,27800,0.12724073743529593,203.79267877314678,136.4131438251801,159842.74966892996
2014-01-03,807.0,100,27900,0.12366790582403966,203.91634667897083,136.82081134929055,164560.49176992945
2014-01-04,829.0,100,28000,0.1203860072376357,204.03673268620847,137.2301919922511,169146.45139686682
2014-01-05,905.36,100,28100,0.11023239374392507,204.1469650799524,137.64593555919325,184826.49630478572
2014-01-06,919.24,100,28200,0.10856794743483747,204.25553302738723,138.0623554330783,187759.85618009543
2014-01-07,781.0,100,28300,0.12778489116517286,204.3833179185524,138.46531257153615,159623.37129438942
